"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $4262.72/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x0c64202ea0cfb8d14526565c488c3c073bb26cfc4d48d00a6766f846902feaf8","13607627","1636805718","2021-11-13 12:15:18","0x9619bc2c800b99350d7605d3bf4f1ca547b0d7fd","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.013426384716439556","57.2329186584612","4645.64","","","Deposit",""
"0x0397cab1fc0746ab6930fc64876659e97c377a6d1ff43bccd54b948e31d330ec","13607630","1636805748","2021-11-13 12:15:48","0x2934b6b741dccff47373c470e6fcba2e81f2f32e","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.012680695601799414","54.0542547557024","4645.64","","","Deposit",""
"0x8ac5acce61e0fe7baee6d62510c573acbae2d333579ca110d08a6b7894bf83fd","13607630","1636805748","2021-11-13 12:15:48","0x2934b6b741dccff47373c470e6fcba2e81f2f32e","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.00463337810621322","19.7507935209172","4645.64","Error(0)","Reverted","Deposit",""
"0xafeace3f04e73af2d7fef841b7893a383314267cdd70b666c127ea19a63d9ca0","13607689","1636806565","2021-11-13 12:29:25","0x96e5b2b39c545d092395d231e4a457ec72c6e174","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.012909467217245544","55.0294440962969","4645.64","","","Deposit",""
"0x634522fc43fb0106f971b76f92b8585255bd66f0ffce32fa542553fb68e4c8c5","13607919","1636809878","2021-11-13 13:24:38","0xbd258afd5842c70faa4054f795d61b8e687d5e7b","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.002331985041471384","9.9405992759809","4645.64","","","Claim Rewards",""
"0xc4be429d1ea2fdd0856aafe65eaf1c16bc4d9d58f80ae051fa3c9ba47b12b885","13607955","1636810306","2021-11-13 13:31:46","0x834657f945e839837aa6387fcbffebb104aaf2d4","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.01272463861687658","54.2415715249321","4645.64","","","Deposit",""
"0x665f4c91ce844952af7d5e762522084cf4c7700a0e52f4044eae3489dd660591","13608014","1636811068","2021-11-13 13:44:28","0x19e4fdaa08dc7106578403f174ccd49d610c2ca3","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.020419198843169259","87.0413272927545","4645.64","","","Deposit",""
"0x54c375285c473e0fd08845a977ee352233d5e080bfd422be8b2ab850053b2cea","13608014","1636811068","2021-11-13 13:44:28","0xbd258afd5842c70faa4054f795d61b8e687d5e7b","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.020419198843169259","87.0413272927545","4645.64","","","Deposit",""
"0x2ad2c2d05173d4a6dc87f07212ef837f52bc64e7c876890c79cf086aecdad6f3","13608014","1636811068","2021-11-13 13:44:28","0xb44406147e7b39cbc6f697c6002331c33d334f85","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.020199051","86.10289867872","4645.64","","","Deposit",""
"0xd7b12e01f48f360535d8147f01df246ae7ab3b0e4c9595f6ec2cade4a082ebc5","13608060","1636811577","2021-11-13 13:52:57","0x8c8937add51f794bea12cf36f83e05199669c48b","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.018157283367625961","77.3994149568465","4645.64","","","Deposit",""
"0xb2c0edda6a8fe65b925f7587dc50afcf8a6fb2d96120c45d8a6928ba5287ca20","13608061","1636811583","2021-11-13 13:53:03","0x5f95649a4bbb8217d51b4e01c9ad33bb18555764","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.010419909655457992","44.4171572865139","4645.64","","","Deposit",""
"0x0c8e8988247b698bf8cee302ce39f2074cc59ea749cb849743cafd53af1fd237","13608155","1636813052","2021-11-13 14:17:32","0x3b72294455c0006a6fe0f64359e9af4befe225d6","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.024446742747224062","104.209619243447","4645.64","","","Deposit",""
"0x194a10ec500ebdf433afb3793f188eee8998d0564048ed3760899c597f2631a7","13608197","1636813580","2021-11-13 14:26:20","0x1b892ddaa982ba7fa205a7f60227997850c93e37","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.01365608429613064","58.212063650802","4645.64","","","Claim Rewards",""
"0x8e81b4dab4c6a41f832b7e7efdbc787cd5edbd3c178252a42d984f77d55f273f","13608247","1636814313","2021-11-13 14:38:33","0xcff42b42dd88ff709cb80958ed3dc8efd26e1e85","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.01676788913395111","71.4768163690761","4645.64","","","Deposit",""
"0x2a1f0f2ef75027709d12c4ba1834b723e8d7c643ed93a7771578eae4f48057bc","13608255","1636814385","2021-11-13 14:39:45","0x06a7afa738c4d2228936d475fe3372b3ab0d047c","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.002533788427680938","10.8008306064441","4645.64","","","Claim Rewards",""
"0x85a2756c5952d65509dba29225c294358b42ccba1df57de32aabe7513aee2082","13608266","1636814482","2021-11-13 14:41:22","0x06a7afa738c4d2228936d475fe3372b3ab0d047c","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.017809494474420436","75.9168882860015","4645.64","","","Deposit",""
"0x48b21b24034518f569333981fc685a3c0f96db60765daa16cd64207041408ddb","13608356","1636815660","2021-11-13 15:01:00","0xf2982071dd4ce9d6cc5b3c8ddb1e6ada53126aca","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.017477932507762144","74.5035324594878","4645.64","","","Deposit",""
"0x3823547668b1bff571a6c7d53a8cdcf7d9eaaed654d33bdcc294c878180ceedb","13608559","1636818568","2021-11-13 15:49:28","0xbcc965a628241aa7c907b1730145d262f1c2e346","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.0222712948358312","94.9362939225944","4645.64","","","Deposit",""
"0x62b5455cb0f1b305fa6e47ce096039047d8a34b2820915a77c7f32192c92f51b","13608559","1636818568","2021-11-13 15:49:28","0xa3b9108185ac1356b4c88c4aabfed1a109210d38","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.022263153871320584","94.9015912703557","4645.64","","","Deposit",""
"0x6ddeee8de38fed58661ba27fd08caa2e7f703347eff3819f38ef59347f68a5e0","13608567","1636818714","2021-11-13 15:51:54","0x182fdb27d6aae88388ad38a2d7f0d1ac87a981dd","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.019944913273429364","85.0195807089128","4645.64","","","Deposit",""
"0x267322ad1b5d98a3e81641c64d78972a36a9d744aab70ee2b2fe8a00c3d1ccd6","13608603","1636819190","2021-11-13 15:59:50","0x8ceeddafb94b1e6dd6108166c926f1c3eea49a2f","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.040839166890146976","174.085933485967","4645.64","","","Deposit",""
"0xd8395d0f62eef5d760b7ddd01d88d896eca6ee4a43f3cf54fffcd564f944905d","13608612","1636819324","2021-11-13 16:02:04","0xab82e0a4a744a5a42a65ab5ff73f900b685ccc4d","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.018948119544517952","80.7705281448076","4645.64","","","Deposit",""
"0x72bba8e10db78fd4c0accfb383c7324fb36c57570ffcd3884cf2bf9d6f6e3882","13608725","1636821041","2021-11-13 16:30:41","0x1af8c7140cd8afcd6e756bf9c68320905c355658","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.026261026613912478","111.943403367657","4645.64","","","Deposit",""
"0xb807b1070f4cc078c7061d5f89a47a56e85b9556aced869abc37d9e856074f94","13608781","1636821801","2021-11-13 16:43:21","0x653c3cbd7336b7e98c8f256a09beaca140f6b2b7","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.26254012421043153","1119.13503827429","4645.64","","","Deposit",""
"0x9ec127f56a76f665315d1ccc547a851b25ab9d7ddb036b2326bcb8a3377a633f","13608830","1636822435","2021-11-13 16:53:55","0xaad7c7b902965649672ceffa24dd412d3e679b8d","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.093077607249513575","396.763777974647","4645.64","","","Deposit",""
"0x55fca07048901dd6b2945e26951d96de11e103da11c2e0811ae70ea0b3dfdad1","13608937","1636824034","2021-11-13 17:20:34","0x67a9ebf979b08821fc39c9634497765176001b72","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.023220231339150198","98.9813445340223","4645.64","","","Deposit",""
"0x30df0e34681ea066bc6b350ce20a023e605aebca97ce1b0aad8ffc3401f27beb","13608959","1636824322","2021-11-13 17:25:22","0x6baff4c242d91cff5d9053423ff65a8f89ead078","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.02149371130647324","91.6216730603296","4645.64","","","Deposit",""
"0x18770b43866b15f1ec467c419718346daa9d5ec7fa41aa27a383e2dca5ddc1bf","13608959","1636824322","2021-11-13 17:25:22","0x32fcd7976daa29635ffd2291debe63736c86924b","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.003209630321992304","13.681755366163","4645.64","","","Claim Rewards",""
"0x9920541e182a22a2790c737f95134a904005b019a629f035113603cfe65e7f6b","13609018","1636824954","2021-11-13 17:35:54","0x28b72ed565ad043e3bd1d7744fd8f720706e1fc2","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.01481550958896908","63.1543690350903","4645.64","","","Deposit",""
"0xc52f6357e400ac580146ee2ce93a40e4157bb77d6f165287da158e0e0b77ab2c","13609029","1636825101","2021-11-13 17:38:21","0xe3f92b618ab1672707056aa299de22692cb90b90","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.025944799371296792","110.595415176014","4645.64","","","Deposit",""
"0xd2713266e0b2f1ba4bd16f7f31d379a11ef4e5ce3fce5dd069981e71cbc26c96","13609131","1636826438","2021-11-13 18:00:38","0x4665b6472c499e08c8a8ec36ff22e8c1ca985088","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.06899206224032542","294.09384355308","4645.64","","","Deposit",""
"0xe9d8838ffdb8e68aebed64892e88dd1f09d181c8404752ffa3490e8248b50ebc","13609139","1636826534","2021-11-13 18:02:14","0xf681607040b8aeb4d02a855f2537b8b5fed7a1f0","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.003299486781434984","14.0647882929585","4645.64","","","Claim Rewards",""
"0x6e3c2833ff27560459426b8bee3bbcd58e701254e268d6a91b87324b165688f5","13609327","1636829139","2021-11-13 18:45:39","0xee1f7f9fb2192fa43befa547c9daa0424045d03b","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.016968390063477148","72.3314956913853","4645.64","","","Deposit",""
"0xf381c628c589c9734706c4880d5a65d9a86ba5f41066a49a8e57dbe57bc1f58b","13609342","1636829296","2021-11-13 18:48:16","0x34d7f4444a4d07b6518064142352b4d8df894c72","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.002939717839214376","12.5311940275759","4645.64","","","Claim Rewards",""
"0x8dfb6c195e1e337263c80f612d33a217838baecd840feff233511681c83bba05","13609345","1636829332","2021-11-13 18:48:52","0x570bbb7955babbac9c79afa4708baf3c3934b196","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.003204684625716708","13.6606732477351","4645.64","","","Claim Rewards",""
"0x80685942af587d2c773758f32f8b770f21901204cd58b727d63ac21d0ec0fcd6","13609394","1636829886","2021-11-13 18:58:06","0x98db82bc924f3de46aaa146eb6f3501ef2097620","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.030878529428067516","131.626524963612","4645.64","","","Deposit",""
"0x7e99c4867ef8d3f037f103519e8c840d55cfe088d598bd4402b497f6dc50f970","13609530","1636831729","2021-11-13 19:28:49","0x99bb2d8764872a9e54e9b0b0fe76253d1374c719","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.02247067213944494","95.7861835422547","4645.64","","","Deposit",""
"0x0854175f3b911efeb622e9be5ccbba5bcd1b837061ab016082088b74fc6b85d0","13609535","1636831797","2021-11-13 19:29:57","0x58f6a116b5c1f762717e5dc21472b62bb7ff5a0f","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.035323238700027421","150.573076071381","4645.64","","","Deposit",""
"0x467c5e7799ccb150e0590133071428cb8fe98c09e7a001659c5998fcc37c0400","13609859","1636836094","2021-11-13 20:41:34","0x831e0a49d7592062ad5d86430fb3987e30020761","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.015253347419253002","65.0207491109982","4645.64","","","Deposit",""
"0xd9b82db26f854bacea47f4f5dfa2d5e25b629d5d8358645bc5e9bc2607121559","13609870","1636836225","2021-11-13 20:43:45","0x4ad64983349c49defe8d7a4686202d24b25d0ce8","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0.0120008","0","51.156050176","0.00236857413197148","10.0965683238375","4645.64","Error(0)","Reverted","Transfer",""
"0x72825eddafeef8fac46d39d27cd923bc87b53787c355cebfa2341ea2537327b2","13609955","1636837558","2021-11-13 21:05:58","0xa6cd64ad5dffe0120f028d0e99ee522c412e62ac","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.021436980167108092","91.379844097935","4645.64","","","Deposit",""
"0xb888924c8f19d5a84c61b6d92d197739f6150ca49ab0e34b357eff04cff1fce9","13609959","1636837594","2021-11-13 21:06:34","0x586bde548e32a5b0e4c512d8237879bac8f0ab80","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.021070934191995698","89.8194925989039","4645.64","","","Deposit",""
"0xd8835735a69e8f92e7ac0f73567d5a855dc27822f1ec7ffa7bf1975509ee9230","13610008","1636838339","2021-11-13 21:18:59","0x6be687a5143ff5220cc5f4b3c6a43468b5331bc1","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.030298935217108597","129.155877128673","4645.64","","","Deposit",""
"0xb7a72dc0a4c55df821858b18490344bd68fca735d78b8740f2e2beb19f7bad0d","13610026","1636838518","2021-11-13 21:21:58","0xcfd767f1337ebac2cf6cd73593df2d4f9c4430ac","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.014644296428154212","62.4245352702215","4645.64","","","Claim Rewards",""
"0x2bbca81c3aae31e1e3d18db28c700872c77a0f9cf34adbbfd6d761087a9c8bf5","13610055","1636838972","2021-11-13 21:29:32","0x8c4fb276c09a4a8db8515d45146835dc470b4636","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.024018802861915374","102.385431335544","4645.64","","","Deposit",""
"0x2aef0f74d987ce42de51bee0921e6186999c97d871941161dd00b41d05f3edf6","13610143","1636840148","2021-11-13 21:49:08","0x5cfa7f0f93284d6f339266102f627534f7805cad","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.017184138855625794","73.2511723826532","4645.64","","","Deposit",""
"0xed283a34dac321abb4c0e0f9856468b10ced47f78261a1a2a29a600a1eda568d","13610170","1636840536","2021-11-13 21:55:36","0x30449c0713c5e8fd663461ddcee2b4ab475d46ca","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.0391657185915051","166.952491954381","4645.64","","","Deposit",""
"0xb7ba8f72f62e32257fec62a9f5c9d851284a0786904b9f1a4563ec648052e627","13610187","1636840752","2021-11-13 21:59:12","0xe3d8cb44052f2b05c8c5639adf62723dafbe4de5","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.01635062723483683","69.6981457264837","4645.64","","","Deposit",""
"0xe6d2b1be0a891721685ed67a354861765448bce8ad530a40761322f9eccaa57c","13610230","1636841276","2021-11-13 22:07:56","0xffda19fe791b039166a6fb3d4748b2596eac3492","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.016634029926772114","70.90621204945","4645.64","","","Deposit",""
"0x40cd047bb8b12fede71a66d165221e47bec699a525d8a036f1257cc62dcdd456","13610378","1636843520","2021-11-13 22:45:20","0x8f3c36b25d077b9301ee6b9b69d02b18b1e390f5","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.018762452462464004","79.9790813607946","4645.64","","","Deposit",""
"0x5748264dea0ba94348a7fab3208c31d5d630a548db9ce2ce7111425cf37147b1","13610422","1636844178","2021-11-13 22:56:18","0x93ace3cfc7dfdc3dec41af1dcd38b0fdc6fe9c85","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.0172081020147364","73.3533206202572","4645.64","","","Deposit",""
"0xd36889f51042b747002ec5ca78a93cd2f96861957d77994e7a77f49d026d6065","13610443","1636844396","2021-11-13 22:59:56","0x29875e06ca0330ea7ea50ef54001eac9b7805a77","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.023335439887834606","99.4724463186704","4645.64","","","Deposit",""
"0x694551afb4d81d794019c4d83abc990f3ae6bd0e65491d2d1f455105ca6f8366","13610589","1636846500","2021-11-13 23:35:00","0x27635b34c97c93e98e73b5b814643484a0a5462d","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.035564297779568597","151.600643430923","4645.64","","","Deposit",""
"0x9b81ffc50cb6bcf2c090b1c14a27073fc8feee94f7090c56b474327acd1dcd09","13610666","1636847504","2021-11-13 23:51:44","0xe7551e3dde5ea47e700636f3980ddb976ae0d329","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.014093163502428368","60.0752099250715","4645.64","","","Deposit",""
"0x8a1cd72ea38f9868d0a6a2fa8d50cedcc8edfe3932ab21597e26e1d1bdc2d757","13610689","1636847685","2021-11-13 23:54:45","0x495d49fbf86f4aa0c3e5a1973ace9f41cd5231ff","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.012248165037408444","52.2104980682617","4645.64","","","Deposit",""
"0xca67613563a766f634e894aa8b58747fb1cebad7cf3457c9cfa1ffd1fdcc4f94","13610692","1636847696","2021-11-13 23:54:56","0x99d42632bd3b05ee58d9775f1a6da03974a1266e","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.073497767320278546","313.300402711498","4645.64","","","Deposit",""
"0x226d1d4699124d4f69eb93efc3cda162c38997411578e74a25b68300527779d5","13610694","1636847733","2021-11-13 23:55:33","0x01f8c80533bf12698e84477938244311fe512045","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.030880854339825672","131.636435411462","4645.64","","","Deposit",""
"0x52247b80330b517daf579158c4fe5d710c6f12f2f861f447a8336f1642fb8809","13610847","1636849841","2021-11-14 00:30:41","0x23cec0d3cbc58f89294d495de859c4d517776512","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.008715050932002008","37.1498219088636","4627.50","","","Claim Rewards",""
"0xc0d4369d136f29a6bd51b8d5b51072dcbabc0f4c7fb06bf2f01b331d459ecb63","13610857","1636849984","2021-11-14 00:33:04","0xb95b81896468a26bdf27300b229441f697d3efa5","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.01570991298908389","66.9669602968277","4627.50","","","Deposit",""
"0xea701ab8fa3b4b0e5e1cd1d27ebd3d624ee7545bc86a8b882cd260ea5c899011","13610909","1636850584","2021-11-14 00:43:04","0x530cfdf08e0da2f0c75b750c62244e7336922518","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.013545174372558458","57.7392857013924","4627.50","","","Deposit",""
"0xbccc448f3be6e6635f171f99b145b6c36311f16985f56d9f66e7d86691837fcb","13610954","1636851300","2021-11-14 00:55:00","0x928d4a6d9baffca12e05bf005d5c8490ab7d7cb7","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.050321690148663645","214.507275030512","4627.50","","","Deposit",""
"0x0b932b0044d88d794b10a52f803041d281cdb643240a70fbf6fb028868b09883","13610997","1636851932","2021-11-14 01:05:32","0xc3223268fdb68feef7c9b687fbcb87dac341c497","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.01506257292619309","64.2075308639418","4627.50","","","Deposit",""
"0xc8f0fc101f4187e2f5cd896c8900195b8f0e372dc65c2c437a01c8cb038472a1","13610997","1636851932","2021-11-14 01:05:32","0xd13941aff67c8faa48b9ae1eb605ffb42cbc3ef7","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.014438300466622056","61.5464321650792","4627.50","","","Deposit",""
"0x68955e0aacb3f83c62112d3ea67cb5a5771ed9d57d52778a3257254b8eceb810","13611063","1636852934","2021-11-14 01:22:14","0x05e2cf3176e2e2654d1b3ede85954b4b6ccfc10a","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.016204288403387052","69.0743442628861","4627.50","","","Deposit",""
"0xfd6205f4a7f6b6044bb67e20211fdf3e4035bf51ebf48f88b592e6ea16e25018","13611063","1636852934","2021-11-14 01:22:14","0x7cee7bc9ea1a3d0123ea772669c27320709c90fd","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.015657790013842122","66.7447746478051","4627.50","","","Deposit",""
"0xc62ae04b63ca4e9dcb2674f1ba49f3ffa58256b84a96817b3faf0e1a7afaadb2","13611078","1636853094","2021-11-14 01:24:54","0xe4f68a7c62fb4b0c5b31b02a68b200f0c241a17b","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.019099635999600585","81.4164003682174","4627.50","","","Deposit",""
"0x058d785c96286d022db45a5db65150d0aa176af779366acb2409de0e695df99a","13611100","1636853407","2021-11-14 01:30:07","0x9da682fe22b340e8c27bb57b8cd1fa6be5cc3bb5","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.029763813965509127","126.874805067055","4627.50","","","Deposit",""
"0xa4c8e4428ab1af75c065c0a78fd3bf3b2b3129d0403004dbb67c657c43af39ea","13611171","1636854494","2021-11-14 01:48:14","0x9e7847848d09e4774e32e56b822655a0844ce04d","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.015737008845169988","67.082462344483","4627.50","","","Deposit",""
"0x755854a787794e0733da4b76bc822b888fa286464929f261c538db8ab5745e65","13611228","1636855366","2021-11-14 02:02:46","0x178bac1ecc0cf275c6f9c1cdd6c41f739968c0e0","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.002797365086474826","11.924384101418","4627.50","","","Claim Rewards",""
"0xc88b92725162f3b7e2323bd10bc1b619460da53c1adca94e02ade05d80a5459c","13611232","1636855412","2021-11-14 02:03:32","0xaee2ae13ebf81d38df5a9ed7013e80ea3f72e39b","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.063172697225791104","269.287519918324","4627.50","","","Deposit",""
"0x5a8c8304d7365066fdd7ea248d059ae3c9ddd5d1f8e3f23be68b3160068c8720","13611274","1636856034","2021-11-14 02:13:54","0x97c0cce3189814a6049264db8c39935bc075b467","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.015297783199349314","65.2101663995303","4627.50","","","Deposit",""
"0x9129f18a6b0a7433fbf9d9179572ad2d5a99988fdc55166bf37eae75192c1482","13611308","1636856433","2021-11-14 02:20:33","0x1b16fea95be2ff9f8f1e595305b85fc49f872a31","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.017392213193084928","74.138135022427","4627.50","","","Deposit",""
"0x2d053b56063aaf90db7deae835959a91d167a07a29f3af395ee82e3b7048c20f","13611426","1636858128","2021-11-14 02:48:48","0x414533f66a8359db22c3b74733826fdfe7fcc72f","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.47906322950429748","2042.11240967256","4627.50","","","Deposit",""
"0x00d278b40dfab58962b62d73fd12cfb31ba809a22a6245bb0cf09a3489dc81bb","13611437","1636858277","2021-11-14 02:51:17","0xf2ce3b812063f12505cd8efd9dc99207235b5a39","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.014191031623682626","60.4923943229044","4627.50","","","Deposit",""
"0xd90e507d56a3365672199e5136aa00bec459d3ce7d3d9f98f394496a23b3dc99","13611499","1636858947","2021-11-14 03:02:27","0x18c43569593a10c124fb738c00c33b75748b971e","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.06570330325235559","280.074784839881","4627.50","","","Deposit",""
"0xe8a0115fb6f11c33788af8c4b4102367054685ecc5802763ac62458d0826c6f6","13611559","1636859738","2021-11-14 03:15:38","0x8be04ab18cd8d9e06a308753d1ca5b98a4615373","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.026444141599276011","112.723971278066","4627.50","","","Deposit",""
"0xa9e253fefadd10828fadf886ff7c8e1be7d025c2127811251202bb44d62fd1ed","13611620","1636860637","2021-11-14 03:30:37","0x79d5427f165484ed4c276ef409a8807b817ff39e","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.013321397628217616","56.7853880977558","4627.50","","","Deposit",""
"0x2914920b753eada0cd1e1bf0bb11fe6ef21313b196b8cc0e5c3d287b2f81d496","13611650","1636860892","2021-11-14 03:34:52","0x93aee4776b9eaa8881db8b99b704ad831a49c279","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.014779366375747494","63.0003006372264","4627.50","","","Deposit",""
"0xea2431e6e1cdb22755920ae4c22263310d7b8d22ed8b217efb4e819deb7be0cb","13611683","1636861287","2021-11-14 03:41:27","0x9809aa4a961843774f7fd6201d29dcbd72c23165","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.002176589622621206","9.27819211613987","4627.50","","","Claim Rewards",""
"0x47a585e500bd64112e654ac8bd12ec8e4837bbedb53f4628d366be47e6073b63","13611703","1636861535","2021-11-14 03:45:35","0x9dc73c2aef8682616672c73b44a1edf56b680dd4","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.017418873373840861","74.2517799081389","4627.50","","","Deposit",""
"0xf262330e8588a6ed2eb7264c29714e035aee23c3e77dd5031a6e5f3b74ae6b3d","13611729","1636861953","2021-11-14 03:52:33","0x8f8519debbfed1c2aa68a3bc7e1945bcf67f6325","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.013745959227834268","58.5951753196737","4627.50","","","Deposit",""
"0x467f4dd8ee3748eec7f5fb05dc81899fca20b1360f6aa51f009c7f48c33ac95f","13611784","1636862681","2021-11-14 04:04:41","0x87618599569485038e48df863a91ac704458b09f","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.028550893726971252","121.704465707835","4627.50","","","Deposit",""
"0x4eced32065d0b9cfb5ce4cd93b410a268f5f845ff0a095feb9978a018d711f24","13611852","1636863796","2021-11-14 04:23:16","0x196f239229aae65883802b5bb512e17084147ff6","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.017588784862538944","74.976065009242","4627.50","","","Deposit",""
"0x6c73cb6b996fffacb580faa42ba2bf4f8b80335e2a34a7d53b5c04ca023442d5","13611914","1636864636","2021-11-14 04:37:16","0x9a82c8bc35ba4e7c9d878b1d177eb7ed95eb7b5c","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.028683072","122.26790467584","4627.50","","","Deposit",""
"0x92aba615fa1b84207afcdae6361291e56925352a120f10604be4f1058e6747f4","13612056","1636866992","2021-11-14 05:16:32","0x906d7be1bea60387cee57239b66bd15fdabd0d68","0xdf8a88212ff229446e003f8f879e263d3616b57a","","0","0","0","0.020436873910932152","87.1166711576087","4627.50","","","Deposit",""
